,Date,Open,High,Low,Close,Adj Close,Volume,RSI,RSI-status,RSI-decision
256,2022-11-25,0.946683,0.946683,0.907869,0.921508,0.921508,33333855.0,49.954958694625844,Normal,Hold
257,2022-11-26,0.921418,0.944556,0.897708,0.907127,0.907127,35273909.0,48.9233515217353,Normal,Hold
258,2022-11-27,0.907021,0.923142,0.882719,0.884106,0.884106,28846463.0,47.241531571459824,Normal,Hold
259,2022-11-28,0.88395,0.889935,0.844013,0.871528,0.871528,37178569.0,46.304913643441374,Normal,Hold
260,2022-11-29,0.871512,0.904287,0.863205,0.891186,0.891186,32159186.0,48.038836564783026,Normal,Hold
261,2022-11-30,0.891253,1.013103,0.891253,1.002905,1.002905,74429967.0,56.61358521888298,Normal,Hold
262,2022-12-01,1.003063,1.082224,1.001285,1.055407,1.055407,97445845.0,59.957798521047174,Normal,Hold
263,2022-12-02,1.056492,1.131444,1.038798,1.107343,1.107343,88758155.0,62.99632094382301,Normal,Hold
264,2022-12-03,1.107488,1.113576,1.039371,1.041077,1.041077,44125833.0,57.048031369337224,Normal,Hold
265,2022-12-04,1.040917,1.070239,1.015957,1.070239,1.070239,49591171.0,58.88778238800136,Normal,Hold
266,2022-12-05,1.070068,1.09048,1.00586,1.028005,1.028005,54516493.0,55.2001642565846,Normal,Hold
267,2022-12-06,1.028023,1.065965,1.016446,1.059667,1.059667,42452326.0,57.356112558261216,Normal,Hold
268,2022-12-07,1.059753,1.068177,0.992773,1.022955,1.022955,51980883.0,54.1048467587343,Normal,Hold
269,2022-12-08,1.023071,1.089604,1.005345,1.079722,1.079722,56232225.0,58.06341729212594,Normal,Hold
270,2022-12-09,1.07971,1.113841,1.06075,1.068678,1.068678,80510076.0,57.03276743630002,Normal,Hold
271,2022-12-10,1.068522,1.084524,1.041216,1.047048,1.047048,38520308.0,54.974578371382236,Normal,Hold
272,2022-12-11,1.047184,1.065174,1.014708,1.0156,1.0156,32619770.0,52.03440712404655,Normal,Hold
273,2022-12-12,1.015478,1.043699,0.990223,1.043699,1.043699,48130598.0,54.382034412828375,Normal,Hold
274,2022-12-13,1.04377,1.143999,1.00185,1.134808,1.134808,103794185.0,61.040416804809155,Normal,Hold
275,2022-12-14,1.13546,1.188807,1.130998,1.149509,1.149509,108751311.0,62.004112013203994,Normal,Hold
276,2022-12-15,1.149493,1.162955,1.045683,1.065879,1.065879,71839839.0,53.84454666305264,Normal,Hold
277,2022-12-16,1.065869,1.085394,0.928417,0.944026,0.944026,109872455.0,44.62897540184065,Normal,Hold
278,2022-12-17,0.944376,0.956414,0.903315,0.945149,0.945149,64329747.0,44.722872941706356,Normal,Hold
279,2022-12-18,0.94525,0.957949,0.923584,0.926552,0.926552,34814464.0,43.41003943485459,Normal,Hold
280,2022-12-19,0.926646,0.944234,0.873945,0.883035,0.883035,47180620.0,40.41999941295425,Normal,Hold
281,2022-12-20,0.883373,0.978545,0.88102,0.972705,0.972705,71928975.0,48.3192916926581,Normal,Hold
282,2022-12-21,0.972477,0.976713,0.950473,0.961794,0.961794,46530818.0,47.494147502270806,Normal,Hold
283,2022-12-22,0.961897,0.964378,0.901967,0.949891,0.949891,52967040.0,46.56003508134347,Normal,Hold
284,2022-12-23,0.949925,0.964353,0.946011,0.954147,0.954147,34340044.0,46.96171341336916,Normal,Hold
285,2022-12-24,0.95417,0.958983,0.928786,0.932718,0.932718,24509421.0,45.12266992754326,Normal,Hold
286,2022-12-25,0.932726,0.93694,0.907736,0.932602,0.932602,29568219.0,45.1123711782183,Normal,Hold
287,2022-12-26,0.932949,0.948965,0.922816,0.948847,0.948847,24709650.0,46.938842378802775,Normal,Hold
288,2022-12-27,0.948871,0.961293,0.925431,0.939755,0.939755,43907956.0,46.015908152851615,Normal,Hold
289,2022-12-28,0.939793,0.942299,0.892029,0.895891,0.895891,58115911.0,41.75074101780505,Normal,Hold
290,2022-12-29,0.896025,0.920117,0.883531,0.914536,0.914536,39535782.0,44.12162688603556,Normal,Hold
291,2022-12-30,0.914517,0.915195,0.89953,0.912491,0.912491,44822602.0,43.91051901713385,Normal,Hold
292,2022-12-31,0.912337,0.930472,0.907333,0.917185,0.917185,26060037.0,44.56615437740681,Normal,Hold
293,2023-01-01,0.917129,0.929462,0.910184,0.923119,0.923119,21844459.0,45.434491353761075,Normal,Hold
294,2023-01-02,0.9231,0.972011,0.91105,0.957858,0.957858,47937792.0,50.338873550901106,Normal,Hold
295,2023-01-03,0.957888,0.98112,0.947056,0.956446,0.956446,51385425.0,50.14160113436062,Normal,Hold
296,2023-01-04,0.95644,1.052065,0.954195,1.029816,1.029816,79166866.0,59.10887504866219,Normal,Hold
297,2023-01-05,1.029728,1.039669,1.011195,1.023539,1.023539,60672298.0,58.1453666281353,Normal,Hold
298,2023-01-06,1.023535,1.095647,0.986274,1.0859,1.0859,122175345.0,64.3608606575757,Normal,Hold
299,2023-01-07,1.085859,1.126321,1.081033,1.09547,1.09547,113663377.0,65.21457576386305,Normal,Hold
300,2023-01-08,1.095481,1.262512,1.072312,1.260857,1.260857,154748335.0,75.94070065376289,Overbought,Hold
301,2023-01-09,1.260728,1.348194,1.236988,1.254069,1.254069,200241183.0,74.91960559394884,Overbought,Hold
302,2023-01-10,1.253868,1.287094,1.221883,1.266481,1.266481,117951542.0,75.56654132689161,Overbought,Hold
303,2023-01-11,1.266294,1.29108,1.209279,1.28002,1.28002,112077174.0,76.28512464194836,Overbought,Hold
304,2023-01-12,1.378449,1.412979,1.252465,1.39271,1.39271,235553975.0,81.23256507377772,Overbought,Hold
305,2023-01-13,1.392609,1.642516,1.36656,1.591749,1.591749,251765925.0,86.56420298191772,Overbought,Hold
306,2023-01-14,1.591635,1.775066,1.524932,1.72504,1.72504,376203405.0,88.84886573728193,Overbought,Hold
307,2023-01-15,1.725901,1.878035,1.620396,1.823836,1.823836,241386717.0,90.18154338022562,Overbought,Hold
308,2023-01-16,1.823775,1.866916,1.726881,1.790414,1.790414,211229972.0,86.41890415356733,Overbought,Hold
309,2023-01-17,1.790981,1.890021,1.732864,1.734703,1.734703,178838725.0,80.39733380686258,Overbought,Sell
310,2023-01-18,1.734827,1.790241,1.618829,1.665501,1.665501,214200020.0,73.54243005884734,Overbought,Sell
311,2023-01-19,1.664708,1.752356,1.631348,1.750463,1.750463,131055218.0,76.22289124592885,Overbought,Sell
312,2023-01-20,1.749728,2.153093,1.720283,2.151573,2.151573,249358452.0,84.30646980373098,Overbought,Hold
313,2023-01-21,2.152543,2.463562,2.075592,2.204627,2.204627,505349615.0,85.03135054887983,Overbought,Hold
314,2023-01-22,2.20298,2.477434,2.128589,2.182641,2.182641,309663530.0,83.31393133071178,Overbought,Hold
315,2023-01-23,2.18232,2.304073,2.11691,2.175455,2.175455,258282434.0,82.72581401913801,Overbought,Hold
316,2023-01-24,2.173887,2.345879,1.955757,1.993794,1.993794,253365955.0,69.39044137087058,Normal,Hold
317,2023-01-25,1.994118,2.522706,1.944929,2.382783,2.382783,542812633.0,77.68539014333095,Overbought,Sell
318,2023-01-26,2.382091,2.476457,2.158264,2.219405,2.219405,321279558.0,69.20292592691689,Normal,Hold
319,2023-01-27,2.219536,2.371781,2.119114,2.271117,2.271117,280630205.0,70.30803235855872,Overbought,Sell
320,2023-01-28,2.271662,2.363086,2.12684,2.187365,2.187365,199917462.0,66.16685638250632,Normal,Hold
321,2023-01-29,2.187766,2.443736,2.137233,2.376976,2.376976,229996458.0,70.41537765390437,Overbought,Sell
322,2023-01-30,2.377568,2.383102,2.067017,2.127364,2.127364,287886010.0,59.774072331164206,Normal,Hold
323,2023-01-31,2.12728,2.251219,2.079811,2.169502,2.169502,178396562.0,60.84968472378535,Normal,Hold
324,2023-02-01,2.169136,2.777721,2.124215,2.722159,2.722159,539163261.0,71.58229160627275,Overbought,Hold
325,2023-02-02,2.721261,3.106632,2.673541,2.788865,2.788865,562996376.0,72.5600839754448,Overbought,Hold
326,2023-02-03,2.787561,3.209331,2.778712,3.097768,3.097768,578112971.0,76.57896842901732,Overbought,Hold
327,2023-02-04,3.096776,3.137843,2.964062,2.992508,2.992508,311334798.0,72.67305953220924,Overbought,Hold
328,2023-02-05,2.992031,3.066904,2.805358,2.935817,2.935817,336672453.0,70.5849179243771,Overbought,Hold
329,2023-02-06,2.937352,3.102013,2.770459,2.905937,2.905937,402798846.0,69.45219513486879,Normal,Hold
330,2023-02-07,2.90371,3.073002,2.898268,3.02936,3.02936,454126509.0,71.48757760198673,Overbought,Sell
331,2023-02-08,3.028243,3.167466,2.689662,2.759745,2.759745,469832563.0,61.80054113461861,Normal,Hold
332,2023-02-09,2.76042,2.82549,2.333765,2.398645,2.398645,588776020.0,51.69660683394599,Normal,Hold
333,2023-02-10,2.398983,2.451142,2.304916,2.415018,2.415018,382216684.0,52.079174256917035,Normal,Hold
334,2023-02-11,2.415196,2.514295,2.351719,2.491779,2.491779,240439391.0,53.92174191594942,Normal,Hold
335,2023-02-12,2.491586,2.538294,2.312585,2.336095,2.336095,217988924.0,49.74412167130473,Normal,Hold
336,2023-02-13,2.335275,2.347435,2.087868,2.220633,2.220633,354158261.0,46.84536695150923,Normal,Hold
337,2023-02-14,2.21861,2.438472,2.162191,2.423754,2.423754,392962944.0,52.13020521657575,Normal,Hold
338,2023-02-15,2.424206,2.851911,2.366318,2.820199,2.820199,430368137.0,60.40478715126327,Normal,Hold
339,2023-02-16,2.819498,2.981232,2.608263,2.616087,2.616087,538490453.0,55.12181544911828,Normal,Hold
340,2023-02-17,2.618573,2.862572,2.613927,2.795855,2.795855,483803619.0,58.559459231830836,Normal,Hold
341,2023-02-18,2.7953,2.84377,2.722714,2.778869,2.778869,211116495.0,58.106546972599894,Normal,Hold
342,2023-02-19,2.778912,2.835003,2.57399,2.57577,2.57577,294978225.0,52.843800910643914,Normal,Hold
343,2023-02-20,2.577292,2.688606,2.50809,2.595224,2.595224,273438208.0,53.2802899032393,Normal,Hold
344,2023-02-21,2.596321,2.642858,2.44704,2.516868,2.516868,253617666.0,51.22367369024526,Normal,Hold
345,2023-02-22,2.516984,2.787439,2.351281,2.699092,2.699092,475658829.0,55.523358882223604,Normal,Hold
346,2023-02-23,2.700896,3.05144,2.698263,2.883005,2.883005,816221906.0,59.412154402869355,Normal,Hold
347,2023-02-24,2.882545,3.262183,2.844914,3.059217,3.059217,1131748605.0,62.77087367080671,Normal,Hold
348,2023-02-25,3.060303,3.10066,2.646188,2.75605,2.75605,611918002.0,54.42607520319738,Normal,Hold
349,2023-02-26,2.756281,3.03071,2.729367,3.012772,3.012772,435361945.0,59.35376992768975,Normal,Hold
350,2023-02-27,3.012106,3.090616,2.824359,2.898462,2.898462,415061523.0,56.42807896798627,Normal,Hold
351,2023-02-28,2.89824,2.927865,2.657627,2.700007,2.700007,314478984.0,51.666493013213135,Normal,Hold
352,2023-03-01,2.70011,2.829073,2.686882,2.769172,2.769172,242747476.0,53.15028272945519,Normal,Hold
353,2023-03-02,2.769443,2.791105,2.602806,2.723721,2.723721,251536385.0,52.02012977374618,Normal,Hold
354,2023-03-03,2.723806,2.729351,2.478665,2.5416,2.5416,317367173.0,47.64814251204053,Normal,Hold
355,2023-03-04,2.541733,2.566038,2.263543,2.362446,2.362446,197760112.0,43.752644964308395,Normal,Hold
356,2023-03-05,2.363266,2.511295,2.341374,2.430166,2.430166,212217067.0,45.564301576016945,Normal,Hold
357,2023-03-06,2.429861,2.56039,2.385271,2.51538,2.51538,200543896.0,47.84088052266029,Normal,Hold
358,2023-03-07,2.515319,2.572378,2.320638,2.400579,2.400579,270412412.0,45.10413345150504,Normal,Hold
359,2023-03-08,2.400493,2.410707,2.188116,2.232562,2.232562,269934232.0,41.37375672940241,Normal,Hold
360,2023-03-09,2.233061,2.378015,2.116473,2.198627,2.198627,354042634.0,40.64262205915059,Normal,Hold
361,2023-03-10,2.198865,2.256438,1.967019,2.139111,2.139111,425973854.0,39.329920340832835,Normal,Hold
362,2023-03-11,,,,,,,39.329920340832835,Normal,Hold
363,2023-03-12,1.892276,1.915278,1.873233,1.878429,1.878429,375206848.0,39.329920340832835,Normal,Hold
